EmployeeID,Skill,ProficiencyLevel,LastAssessed
176,Data Analysis,Intermediate,2026-03-15
176,Python,Intermediate,2026-03-15
176,CRM,Intermediate,2026-03-15
176,B2B Sales,Advanced,2026-03-15
176,Communication,Advanced,2026-03-15
177,MLOps,Beginner,2026-03-15
177,SQL,Intermediate,2026-03-15
177,Python,Advanced,2026-03-15
177,AWS,Beginner,2026-03-15
177,Excel,Intermediate,2026-03-15
177,Git,Beginner,2026-03-15
178,Supply Chain,Beginner,2026-03-15
178,MLOps,Intermediate,2026-03-15
178,Lean Manufacturing,Intermediate,2026-03-15
178,SQL,Advanced,2026-03-15
178,Six Sigma,Advanced,2026-03-15
179,Supply Chain,Intermediate,2026-03-15
179,Lean Manufacturing,Intermediate,2026-03-15
179,Six Sigma,Intermediate,2026-03-15
179,Docker,Intermediate,2026-03-15
179,Plant Management,Intermediate,2026-03-15
179,Budgeting,Intermediate,2026-03-15
182,Account Management,Intermediate,2026-03-15
182,Negotiation,Beginner,2026-03-15
182,Statistics,Intermediate,2026-03-15
182,Excel,Intermediate,2026-03-15
182,B2B Sales,Intermediate,2026-03-15
182,Market Analysis,Intermediate,2026-03-15
182,Communication,Intermediate,2026-03-15
183,Account Management,Intermediate,2026-03-15
183,Python,Beginner,2026-03-15
183,CRM,Intermediate,2026-03-15
183,B2B Sales,Beginner,2026-03-15
183,Market Analysis,Intermediate,2026-03-15
183,Communication,Advanced,2026-03-15
184,PowerBI,Intermediate,2026-03-15
184,SQL,Intermediate,2026-03-15
184,Python,Beginner,2026-03-15
184,AWS,Advanced,2026-03-15
184,Excel,Intermediate,2026-03-15
184,Git,Intermediate,2026-03-15
184,Communication,Intermediate,2026-03-15
190,SQL,Beginner,2026-03-15
190,Python,Intermediate,2026-03-15
190,AWS,Intermediate,2026-03-15
190,Excel,Beginner,2026-03-15
190,Git,Beginner,2026-03-15
192,Deep Learning,Intermediate,2026-03-15
192,Machine Learning,Advanced,2026-03-15
192,SQL,Beginner,2026-03-15
192,Python,Intermediate,2026-03-15
192,Statistics,Advanced,2026-03-15
192,Excel,Advanced,2026-03-15
192,Data Visualization,Advanced,2026-03-15
193,Deep Learning,Intermediate,2026-03-15
193,Machine Learning,Intermediate,2026-03-15
193,PowerBI,Intermediate,2026-03-15
193,SQL,Intermediate,2026-03-15
193,Python,Intermediate,2026-03-15
193,Statistics,Beginner,2026-03-15
194,Deep Learning,Intermediate,2026-03-15
194,Machine Learning,Advanced,2026-03-15
194,PowerBI,Intermediate,2026-03-15
194,SQL,Advanced,2026-03-15
194,Statistics,Beginner,2026-03-15
194,Data Visualization,Intermediate,2026-03-15
195,Account Management,Beginner,2026-03-15
195,MLOps,Advanced,2026-03-15
195,Negotiation,Beginner,2026-03-15
195,CRM,Intermediate,2026-03-15
195,B2B Sales,Advanced,2026-03-15
195,Market Analysis,Intermediate,2026-03-15
195,Communication,Beginner,2026-03-15
197,Data Analysis,Beginner,2026-03-15
197,Python,Advanced,2026-03-15
197,Deep Learning,Intermediate,2026-03-15
197,Machine Learning,Intermediate,2026-03-15
198,PowerBI,Intermediate,2026-03-15
198,SQL,Intermediate,2026-03-15
198,Python,Advanced,2026-03-15
198,Docker,Advanced,2026-03-15
198,Statistics,Beginner,2026-03-15
198,Excel,Intermediate,2026-03-15
198,Git,Beginner,2026-03-15
199,SQL,Beginner,2026-03-15
199,PowerBI,Intermediate,2026-03-15
199,Excel,Beginner,2026-03-15
200,SQL,Beginner,2026-03-15
200,Git,Intermediate,2026-03-15
200,PowerBI,Intermediate,2026-03-15
200,MLOps,Intermediate,2026-03-15
201,SQL,Beginner,2026-03-15
201,PowerBI,Intermediate,2026-03-15
201,AWS,Beginner,2026-03-15
201,Excel,Intermediate,2026-03-15
202,Deep Learning,Beginner,2026-03-15
202,Machine Learning,Intermediate,2026-03-15
202,Python,Intermediate,2026-03-15
202,SQL,Intermediate,2026-03-15
202,Git,Beginner,2026-03-15
204,Negotiation,Beginner,2026-03-15
204,Data Analysis,Beginner,2026-03-15
204,SQL,Beginner,2026-03-15
204,B2B Sales,Intermediate,2026-03-15
204,Market Analysis,Intermediate,2026-03-15
204,Communication,Beginner,2026-03-15
205,PowerBI,Intermediate,2026-03-15
205,Python,Intermediate,2026-03-15
205,SQL,Intermediate,2026-03-15
205,Docker,Advanced,2026-03-15
205,Excel,Intermediate,2026-03-15
205,Git,Advanced,2026-03-15
206,PowerBI,Advanced,2026-03-15
206,Data Analysis,Intermediate,2026-03-15
206,Python,Intermediate,2026-03-15
206,Statistics,Intermediate,2026-03-15
206,Excel,Intermediate,2026-03-15
207,Account Management,Advanced,2026-03-15
207,Negotiation,Beginner,2026-03-15
207,CRM,Intermediate,2026-03-15
207,B2B Sales,Beginner,2026-03-15
207,Market Analysis,Beginner,2026-03-15
207,Communication,Advanced,2026-03-15
208,Supply Chain,Intermediate,2026-03-15
208,Lean Manufacturing,Intermediate,2026-03-15
208,Statistics,Intermediate,2026-03-15
208,Plant Management,Intermediate,2026-03-15
208,Git,Intermediate,2026-03-15
208,Budgeting,Intermediate,2026-03-15
211,Supply Chain,Advanced,2026-03-15
211,Lean Manufacturing,Beginner,2026-03-15
211,SQL,Intermediate,2026-03-15
211,AWS,Intermediate,2026-03-15
211,Plant Management,Advanced,2026-03-15
211,Budgeting,Intermediate,2026-03-15
214,Deep Learning,Intermediate,2026-03-15
214,SQL,Intermediate,2026-03-15
214,Python,Intermediate,2026-03-15
214,AWS,Beginner,2026-03-15
214,Statistics,Beginner,2026-03-15
215,Account Management,Advanced,2026-03-15
215,Negotiation,Advanced,2026-03-15
215,CRM,Intermediate,2026-03-15
215,Excel,Beginner,2026-03-15
215,B2B Sales,Intermediate,2026-03-15
215,Market Analysis,Intermediate,2026-03-15
215,Communication,Beginner,2026-03-15
216,PowerBI,Intermediate,2026-03-15
216,Python,Intermediate,2026-03-15
216,Docker,Beginner,2026-03-15
216,Excel,Intermediate,2026-03-15
216,Git,Advanced,2026-03-15
217,Deep Learning,Intermediate,2026-03-15
217,Machine Learning,Intermediate,2026-03-15
217,MLOps,Beginner,2026-03-15
217,SQL,Intermediate,2026-03-15
217,Python,Beginner,2026-03-15
217,Statistics,Intermediate,2026-03-15
217,AWS,Beginner,2026-03-15
217,Data Visualization,Beginner,2026-03-15
218,PowerBI,Beginner,2026-03-15
218,Deep Learning,Intermediate,2026-03-15
218,Machine Learning,Beginner,2026-03-15
218,Data Analysis,Beginner,2026-03-15
218,Statistics,Intermediate,2026-03-15
218,Data Visualization,Intermediate,2026-03-15
221,Deep Learning,Intermediate,2026-03-15
221,Machine Learning,Intermediate,2026-03-15
221,PowerBI,Beginner,2026-03-15
221,SQL,Intermediate,2026-03-15
221,Python,Intermediate,2026-03-15
221,Statistics,Intermediate,2026-03-15
221,Data Visualization,Beginner,2026-03-15
223,PowerBI,Intermediate,2026-03-15
223,Python,Advanced,2026-03-15
223,SQL,Intermediate,2026-03-15
223,Excel,Intermediate,2026-03-15
223,Git,Advanced,2026-03-15
223,Communication,Intermediate,2026-03-15
224,Deep Learning,Beginner,2026-03-15
224,Machine Learning,Intermediate,2026-03-15
224,SQL,Intermediate,2026-03-15
224,Python,Intermediate,2026-03-15
224,Excel,Advanced,2026-03-15
224,Git,Intermediate,2026-03-15
224,Data Visualization,Intermediate,2026-03-15
226,SQL,Advanced,2026-03-15
226,Git,Beginner,2026-03-15
226,PowerBI,Intermediate,2026-03-15
227,Deep Learning,Intermediate,2026-03-15
227,Machine Learning,Intermediate,2026-03-15
227,Python,Intermediate,2026-03-15
227,Statistics,Intermediate,2026-03-15
227,Data Visualization,Beginner,2026-03-15
228,PowerBI,Advanced,2026-03-15
228,Account Management,Intermediate,2026-03-15
228,Negotiation,Beginner,2026-03-15
228,CRM,Intermediate,2026-03-15
228,Excel,Intermediate,2026-03-15
228,B2B Sales,Intermediate,2026-03-15
228,Market Analysis,Beginner,2026-03-15
228,Communication,Beginner,2026-03-15
230,Account Management,Intermediate,2026-03-15
230,Negotiation,Intermediate,2026-03-15
230,CRM,Beginner,2026-03-15
230,Statistics,Intermediate,2026-03-15
230,B2B Sales,Beginner,2026-03-15
230,Market Analysis,Beginner,2026-03-15
230,Communication,Intermediate,2026-03-15
231,Machine Learning,Intermediate,2026-03-15
231,Data Analysis,Intermediate,2026-03-15
231,Python,Intermediate,2026-03-15
231,SQL,Intermediate,2026-03-15
231,Statistics,Advanced,2026-03-15
231,Data Visualization,Intermediate,2026-03-15
233,Deep Learning,Beginner,2026-03-15
233,Machine Learning,Beginner,2026-03-15
233,Python,Intermediate,2026-03-15
233,Docker,Intermediate,2026-03-15
233,Statistics,Intermediate,2026-03-15
233,Data Visualization,Beginner,2026-03-15
235,Git,Beginner,2026-03-15
235,SQL,Intermediate,2026-03-15
235,Excel,Advanced,2026-03-15
238,SQL,Beginner,2026-03-15
238,Python,Intermediate,2026-03-15
238,Excel,Intermediate,2026-03-15
239,Git,Intermediate,2026-03-15
239,PowerBI,Beginner,2026-03-15
239,Python,Advanced,2026-03-15
239,Statistics,Intermediate,2026-03-15
240,B2B Sales,Beginner,2026-03-15
240,Market Analysis,Advanced,2026-03-15
240,PowerBI,Advanced,2026-03-15
240,Communication,Intermediate,2026-03-15
241,SQL,Intermediate,2026-03-15
241,Docker,Intermediate,2026-03-15
241,Statistics,Intermediate,2026-03-15
241,AWS,Intermediate,2026-03-15
241,Data Visualization,Beginner,2026-03-15
242,Deep Learning,Advanced,2026-03-15
242,Machine Learning,Intermediate,2026-03-15
242,Data Analysis,Intermediate,2026-03-15
242,Python,Intermediate,2026-03-15
242,SQL,Beginner,2026-03-15
242,Docker,Intermediate,2026-03-15
242,Statistics,Intermediate,2026-03-15
242,Data Visualization,Advanced,2026-03-15
243,PowerBI,Advanced,2026-03-15
243,Python,Beginner,2026-03-15
243,SQL,Intermediate,2026-03-15
243,Excel,Intermediate,2026-03-15
243,Git,Advanced,2026-03-15
243,Communication,Advanced,2026-03-15
244,B2B Sales,Advanced,2026-03-15
244,SQL,Advanced,2026-03-15
244,Communication,Advanced,2026-03-15
244,Negotiation,Advanced,2026-03-15
245,PowerBI,Intermediate,2026-03-15
245,SQL,Advanced,2026-03-15
245,Python,Beginner,2026-03-15
245,Excel,Beginner,2026-03-15
245,Git,Beginner,2026-03-15
246,Deep Learning,Beginner,2026-03-15
246,Machine Learning,Advanced,2026-03-15
246,SQL,Intermediate,2026-03-15
246,Python,Beginner,2026-03-15
246,Statistics,Advanced,2026-03-15
246,AWS,Intermediate,2026-03-15
246,Data Visualization,Intermediate,2026-03-15
247,Deep Learning,Intermediate,2026-03-15
247,Machine Learning,Intermediate,2026-03-15
247,PowerBI,Intermediate,2026-03-15
247,Python,Intermediate,2026-03-15
247,Statistics,Intermediate,2026-03-15
247,Git,Intermediate,2026-03-15
248,Git,Intermediate,2026-03-15
248,Python,Intermediate,2026-03-15
248,PowerBI,Intermediate,2026-03-15
249,PowerBI,Beginner,2026-03-15
249,Python,Intermediate,2026-03-15
249,SQL,Intermediate,2026-03-15
249,Statistics,Intermediate,2026-03-15
249,Git,Intermediate,2026-03-15
250,Lean Manufacturing,Intermediate,2026-03-15
250,SQL,Advanced,2026-03-15
250,Supply Chain,Intermediate,2026-03-15
250,Six Sigma,Intermediate,2026-03-15
252,Deep Learning,Beginner,2026-03-15
252,Machine Learning,Beginner,2026-03-15
252,SQL,Advanced,2026-03-15
252,Statistics,Beginner,2026-03-15
252,Git,Intermediate,2026-03-15
253,Git,Beginner,2026-03-15
253,Python,Intermediate,2026-03-15
253,SQL,Beginner,2026-03-15
253,Excel,Advanced,2026-03-15
254,Git,Intermediate,2026-03-15
254,PowerBI,Advanced,2026-03-15
254,Python,Intermediate,2026-03-15
254,Excel,Intermediate,2026-03-15
256,MLOps,Intermediate,2026-03-15
256,Lean Manufacturing,Beginner,2026-03-15
256,Six Sigma,Beginner,2026-03-15
256,Statistics,Intermediate,2026-03-15
256,Plant Management,Intermediate,2026-03-15
256,Budgeting,Advanced,2026-03-15
258,PowerBI,Beginner,2026-03-15
258,SQL,Beginner,2026-03-15
258,Excel,Intermediate,2026-03-15
259,Git,Advanced,2026-03-15
259,PowerBI,Intermediate,2026-03-15
259,SQL,Intermediate,2026-03-15
259,Excel,Beginner,2026-03-15
260,Deep Learning,Advanced,2026-03-15
260,Machine Learning,Advanced,2026-03-15
260,SQL,Advanced,2026-03-15
260,Communication,Intermediate,2026-03-15
260,Data Visualization,Intermediate,2026-03-15
261,Supply Chain,Beginner,2026-03-15
261,Lean Manufacturing,Intermediate,2026-03-15
261,Statistics,Intermediate,2026-03-15
261,Plant Management,Intermediate,2026-03-15
261,Communication,Advanced,2026-03-15
261,Budgeting,Advanced,2026-03-15
262,Deep Learning,Intermediate,2026-03-15
262,Machine Learning,Intermediate,2026-03-15
262,MLOps,Intermediate,2026-03-15
262,Python,Intermediate,2026-03-15
262,SQL,Intermediate,2026-03-15
262,Statistics,Advanced,2026-03-15
262,Data Visualization,Advanced,2026-03-15
264,PowerBI,Intermediate,2026-03-15
264,SQL,Intermediate,2026-03-15
264,Python,Intermediate,2026-03-15
264,Excel,Beginner,2026-03-15
264,Git,Beginner,2026-03-15
267,Deep Learning,Intermediate,2026-03-15
267,MLOps,Intermediate,2026-03-15
267,Docker,Intermediate,2026-03-15
267,Statistics,Intermediate,2026-03-15
267,Data Visualization,Beginner,2026-03-15
269,SQL,Beginner,2026-03-15
269,PowerBI,Advanced,2026-03-15
269,Python,Advanced,2026-03-15
269,AWS,Beginner,2026-03-15
270,Supply Chain,Advanced,2026-03-15
270,MLOps,Beginner,2026-03-15
270,Lean Manufacturing,Advanced,2026-03-15
270,Six Sigma,Intermediate,2026-03-15
270,Docker,Intermediate,2026-03-15
270,Budgeting,Intermediate,2026-03-15
271,Supply Chain,Beginner,2026-03-15
271,Lean Manufacturing,Advanced,2026-03-15
271,Six Sigma,Intermediate,2026-03-15
271,Communication,Beginner,2026-03-15
271,Budgeting,Intermediate,2026-03-15
273,Supply Chain,Beginner,2026-03-15
273,MLOps,Intermediate,2026-03-15
273,PowerBI,Intermediate,2026-03-15
273,Lean Manufacturing,Advanced,2026-03-15
273,Six Sigma,Beginner,2026-03-15
273,Plant Management,Intermediate,2026-03-15
273,Budgeting,Advanced,2026-03-15
274,Lean Manufacturing,Intermediate,2026-03-15
274,Supply Chain,Advanced,2026-03-15
274,Budgeting,Intermediate,2026-03-15
274,Data Analysis,Beginner,2026-03-15
275,Supply Chain,Intermediate,2026-03-15
275,Lean Manufacturing,Beginner,2026-03-15
275,SQL,Intermediate,2026-03-15
275,Six Sigma,Advanced,2026-03-15
275,Statistics,Beginner,2026-03-15
275,Plant Management,Intermediate,2026-03-15
275,Budgeting,Intermediate,2026-03-15
277,Deep Learning,Advanced,2026-03-15
277,Machine Learning,Beginner,2026-03-15
277,SQL,Intermediate,2026-03-15
277,Python,Beginner,2026-03-15
277,Data Visualization,Advanced,2026-03-15
281,PowerBI,Intermediate,2026-03-15
281,SQL,Intermediate,2026-03-15
281,Python,Intermediate,2026-03-15
281,Excel,Intermediate,2026-03-15
281,Git,Intermediate,2026-03-15
281,Communication,Intermediate,2026-03-15
282,PowerBI,Intermediate,2026-03-15
282,Python,Intermediate,2026-03-15
282,Statistics,Beginner,2026-03-15
282,Excel,Intermediate,2026-03-15
283,Account Management,Advanced,2026-03-15
283,Negotiation,Advanced,2026-03-15
283,SQL,Intermediate,2026-03-15
283,CRM,Beginner,2026-03-15
283,B2B Sales,Intermediate,2026-03-15
283,Market Analysis,Intermediate,2026-03-15
283,Communication,Intermediate,2026-03-15
284,Deep Learning,Intermediate,2026-03-15
284,SQL,Intermediate,2026-03-15
284,Python,Intermediate,2026-03-15
284,Communication,Beginner,2026-03-15
284,Data Visualization,Beginner,2026-03-15
286,PowerBI,Beginner,2026-03-15
286,SQL,Beginner,2026-03-15
286,Python,Advanced,2026-03-15
286,AWS,Advanced,2026-03-15
286,Excel,Beginner,2026-03-15
286,Git,Beginner,2026-03-15
287,PowerBI,Intermediate,2026-03-15
287,MLOps,Intermediate,2026-03-15
287,Python,Beginner,2026-03-15
287,SQL,Intermediate,2026-03-15
287,Statistics,Intermediate,2026-03-15
287,Excel,Advanced,2026-03-15
287,Git,Intermediate,2026-03-15
288,Git,Advanced,2026-03-15
288,Python,Beginner,2026-03-15
288,SQL,Beginner,2026-03-15
288,Excel,Advanced,2026-03-15
291,Account Management,Intermediate,2026-03-15
291,Negotiation,Intermediate,2026-03-15
291,SQL,Intermediate,2026-03-15
291,CRM,Beginner,2026-03-15
291,B2B Sales,Beginner,2026-03-15
291,Market Analysis,Intermediate,2026-03-15
291,Communication,Advanced,2026-03-15
292,Supply Chain,Intermediate,2026-03-15
292,Lean Manufacturing,Beginner,2026-03-15
292,Six Sigma,Intermediate,2026-03-15
292,Docker,Intermediate,2026-03-15
292,Budgeting,Advanced,2026-03-15
293,PowerBI,Beginner,2026-03-15
293,Account Management,Intermediate,2026-03-15
293,Negotiation,Intermediate,2026-03-15
293,CRM,Beginner,2026-03-15
293,B2B Sales,Beginner,2026-03-15
293,Communication,Advanced,2026-03-15
296,Git,Intermediate,2026-03-15
296,Python,Intermediate,2026-03-15
296,AWS,Intermediate,2026-03-15
296,Excel,Intermediate,2026-03-15
297,Python,Advanced,2026-03-15
297,SQL,Beginner,2026-03-15
297,Docker,Advanced,2026-03-15
297,Statistics,Advanced,2026-03-15
297,Communication,Intermediate,2026-03-15
298,PowerBI,Advanced,2026-03-15
298,SQL,Beginner,2026-03-15
298,Python,Beginner,2026-03-15
298,Excel,Advanced,2026-03-15
298,Git,Advanced,2026-03-15
299,Account Management,Beginner,2026-03-15
299,Negotiation,Intermediate,2026-03-15
299,Data Analysis,Advanced,2026-03-15
299,Git,Beginner,2026-03-15
299,Communication,Intermediate,2026-03-15
300,Deep Learning,Intermediate,2026-03-15
300,PowerBI,Intermediate,2026-03-15
300,Data Analysis,Intermediate,2026-03-15
300,SQL,Intermediate,2026-03-15
300,Python,Advanced,2026-03-15
300,Statistics,Intermediate,2026-03-15
300,Data Visualization,Advanced,2026-03-15
302,Account Management,Advanced,2026-03-15
302,Negotiation,Advanced,2026-03-15
302,Python,Intermediate,2026-03-15
302,CRM,Intermediate,2026-03-15
302,Excel,Advanced,2026-03-15
302,B2B Sales,Intermediate,2026-03-15
302,Market Analysis,Intermediate,2026-03-15
302,Communication,Advanced,2026-03-15
303,Negotiation,Advanced,2026-03-15
303,Data Analysis,Beginner,2026-03-15
303,SQL,Beginner,2026-03-15
303,B2B Sales,Advanced,2026-03-15
303,Communication,Advanced,2026-03-15
304,SQL,Intermediate,2026-03-15
304,Python,Intermediate,2026-03-15
304,PowerBI,Beginner,2026-03-15
304,Excel,Beginner,2026-03-15
305,Deep Learning,Beginner,2026-03-15
305,MLOps,Intermediate,2026-03-15
305,Machine Learning,Beginner,2026-03-15
305,Python,Beginner,2026-03-15
305,Data Visualization,Advanced,2026-03-15
306,PowerBI,Intermediate,2026-03-15
306,MLOps,Advanced,2026-03-15
306,SQL,Intermediate,2026-03-15
306,Python,Intermediate,2026-03-15
306,Excel,Intermediate,2026-03-15
306,Git,Intermediate,2026-03-15
306,Communication,Intermediate,2026-03-15
307,Account Management,Intermediate,2026-03-15
307,Negotiation,Intermediate,2026-03-15
307,SQL,Intermediate,2026-03-15
307,CRM,Intermediate,2026-03-15
307,B2B Sales,Intermediate,2026-03-15
307,Communication,Beginner,2026-03-15
308,Supply Chain,Beginner,2026-03-15
308,Lean Manufacturing,Intermediate,2026-03-15
308,SQL,Intermediate,2026-03-15
308,Six Sigma,Beginner,2026-03-15
308,Docker,Intermediate,2026-03-15
308,Plant Management,Advanced,2026-03-15
309,Deep Learning,Intermediate,2026-03-15
309,Machine Learning,Intermediate,2026-03-15
309,MLOps,Intermediate,2026-03-15
309,SQL,Intermediate,2026-03-15
309,Python,Beginner,2026-03-15
309,Statistics,Intermediate,2026-03-15
309,AWS,Intermediate,2026-03-15
309,Data Visualization,Intermediate,2026-03-15
311,PowerBI,Intermediate,2026-03-15
311,Python,Intermediate,2026-03-15
311,SQL,Advanced,2026-03-15
311,Excel,Intermediate,2026-03-15
311,Git,Beginner,2026-03-15
312,Account Management,Intermediate,2026-03-15
312,Negotiation,Intermediate,2026-03-15
312,CRM,Intermediate,2026-03-15
312,AWS,Beginner,2026-03-15
312,B2B Sales,Advanced,2026-03-15
312,Market Analysis,Intermediate,2026-03-15
312,Communication,Intermediate,2026-03-15
314,Negotiation,Intermediate,2026-03-15
314,CRM,Intermediate,2026-03-15
314,B2B Sales,Beginner,2026-03-15
314,Git,Advanced,2026-03-15
314,Market Analysis,Intermediate,2026-03-15
314,Communication,Beginner,2026-03-15
315,Deep Learning,Beginner,2026-03-15
315,Machine Learning,Intermediate,2026-03-15
315,PowerBI,Intermediate,2026-03-15
315,Python,Intermediate,2026-03-15
315,SQL,Intermediate,2026-03-15
315,Statistics,Intermediate,2026-03-15
315,Data Visualization,Beginner,2026-03-15
316,PowerBI,Advanced,2026-03-15
316,Python,Beginner,2026-03-15
316,SQL,Intermediate,2026-03-15
316,Docker,Intermediate,2026-03-15
316,Excel,Advanced,2026-03-15
316,Git,Intermediate,2026-03-15
319,PowerBI,Intermediate,2026-03-15
319,Python,Intermediate,2026-03-15
319,SQL,Advanced,2026-03-15
319,Excel,Intermediate,2026-03-15
319,Git,Intermediate,2026-03-15
321,SQL,Intermediate,2026-03-15
321,Python,Intermediate,2026-03-15
321,Statistics,Intermediate,2026-03-15
321,Excel,Beginner,2026-03-15
321,Git,Intermediate,2026-03-15
323,PowerBI,Intermediate,2026-03-15
323,Python,Advanced,2026-03-15
